年龄,受教育时间,性别,资产净增,资产损失,一周工作时间,收入水平
48,7,Female,0,0,40,<=50K
27,9,Female,0,0,40,<=50K
35,10,Male,15024,0,60,>50K
28,9,Male,0,0,40,<=50K
27,9,Male,0,0,40,<=50K
20,10,Male,0,0,40,<=50K
18,10,Female,0,0,15,<=50K
32,13,Male,0,0,40,<=50K
38,14,Male,0,0,60,>50K
23,10,Male,0,0,40,<=50K
28,13,Male,0,0,45,>50K
40,15,Male,0,0,38,>50K
35,9,Female,0,0,40,<=50K
74,10,Male,0,0,40,<=50K
28,9,Male,0,0,40,<=50K
23,10,Male,0,0,30,<=50K
20,10,Male,0,2258,10,<=50K
44,9,Female,0,0,56,<=50K
46,9,Female,0,0,25,<=50K
20,10,Male,0,0,40,<=50K
51,13,Male,15024,0,50,>50K
40,10,Female,0,0,40,<=50K
48,15,Male,0,1977,40,>50K
60,5,Male,0,1672,84,<=50K
48,13,Male,0,0,40,>50K
46,13,Female,0,0,70,<=50K
48,13,Male,0,0,40,>50K
22,9,Female,0,0,35,<=50K
24,13,Female,0,0,40,<=50K
45,10,Female,0,0,40,<=50K
18,8,Female,0,0,35,<=50K
39,9,Male,0,0,40,<=50K
65,9,Male,0,2352,65,<=50K
22,10,Female,0,0,40,<=50K
20,10,Female,0,0,20,<=50K
28,10,Male,0,0,40,<=50K
46,15,Male,99999,0,50,>50K
42,13,Male,0,1977,48,>50K
61,16,Male,0,0,40,>50K
28,10,Male,7688,0,50,>50K
18,10,Female,0,0,20,<=50K
24,13,Male,0,0,40,<=50K
45,16,Male,0,0,56,>50K
24,9,Male,0,0,40,<=50K
44,13,Male,15024,0,50,>50K
20,10,Male,0,0,30,<=50K
35,10,Male,2829,0,55,<=50K
52,13,Male,0,0,60,<=50K
25,12,Male,2354,0,45,<=50K
19,3,Male,0,0,36,<=50K
35,13,Male,0,0,20,<=50K
54,10,Female,0,0,40,<=50K
21,10,Male,0,0,40,<=50K
26,9,Female,0,0,40,>50K
42,11,Female,0,0,40,<=50K
19,10,Female,0,0,40,<=50K
55,14,Male,0,1977,50,>50K
44,9,Male,0,0,40,<=50K
25,13,Male,0,0,55,<=50K
26,10,Male,0,0,40,<=50K
64,12,Female,0,0,40,>50K
41,7,Female,0,0,40,<=50K
25,10,Male,0,0,40,<=50K
43,10,Male,0,0,40,<=50K
45,9,Male,10520,0,48,>50K
48,13,Male,0,0,44,>50K
60,9,Male,0,0,40,<=50K
45,10,Male,0,0,50,<=50K
51,6,Male,0,1977,40,>50K
37,9,Female,0,0,40,<=50K
22,10,Male,0,0,30,<=50K
44,9,Male,0,0,65,>50K
27,9,Male,0,0,50,<=50K
47,9,Male,0,0,40,<=50K
32,14,Male,0,1977,40,>50K
40,13,Male,0,0,50,>50K
41,9,Male,0,0,40,<=50K
32,6,Female,0,0,40,<=50K
26,13,Female,0,0,40,<=50K
47,10,Male,0,0,40,<=50K
55,9,Male,0,0,45,<=50K
38,9,Male,0,0,40,<=50K
24,13,Male,0,0,15,<=50K
64,16,Male,0,0,25,>50K
56,13,Male,0,0,40,>50K
41,9,Male,0,0,49,>50K
33,9,Male,7298,0,45,>50K
33,15,Male,0,0,42,>50K
21,10,Male,0,0,40,<=50K
59,9,Male,0,0,40,<=50K
58,11,Male,0,0,40,>50K
43,14,Male,0,0,40,<=50K
21,9,Male,0,0,40,<=50K
45,9,Male,0,0,40,<=50K
53,9,Female,0,0,50,>50K
41,15,Male,0,0,50,>50K
27,6,Female,0,0,40,<=50K
53,10,Male,0,0,50,>50K
38,14,Male,0,0,35,>50K
31,13,Male,0,0,70,>50K
41,9,Male,0,0,35,<=50K
22,10,Female,0,0,40,<=50K
43,14,Male,0,0,60,<=50K
41,10,Male,0,0,40,<=50K
27,10,Female,0,0,35,<=50K
41,10,Male,0,0,40,<=50K
36,15,Male,99999,0,45,>50K
49,13,Female,0,0,40,>50K
20,9,Male,0,0,45,<=50K
58,9,Female,0,0,45,<=50K
35,8,Female,0,0,40,<=50K
30,9,Male,0,0,40,>50K
21,9,Male,0,0,40,<=50K
29,12,Male,0,0,45,<=50K
40,9,Female,0,0,40,<=50K
54,13,Female,0,0,40,>50K
35,13,Male,0,0,60,>50K
35,13,Male,0,0,50,<=50K
40,13,Female,0,0,40,<=50K
59,9,Female,0,0,40,<=50K
43,10,Male,0,0,50,<=50K
39,6,Male,0,0,60,>50K
51,4,Female,0,0,30,<=50K
71,10,Female,2964,0,60,<=50K
33,8,Female,0,0,40,<=50K
28,9,Male,0,0,35,<=50K
30,9,Male,0,0,40,<=50K
20,3,Male,0,0,40,<=50K
51,9,Male,0,0,50,<=50K
39,9,Female,0,0,40,>50K
62,10,Male,0,0,40,>50K
37,9,Male,0,0,60,<=50K
28,5,Male,0,0,50,<=50K
23,9,Male,0,0,48,<=50K
39,13,Female,0,0,30,<=50K
50,13,Male,0,0,65,>50K
31,4,Male,0,0,40,<=50K
45,13,Male,0,1977,50,>50K
23,13,Male,0,0,40,<=50K
47,6,Male,0,0,40,<=50K
59,9,Female,0,0,18,<=50K
32,12,Male,0,0,40,<=50K
82,4,Male,0,0,5,<=50K
49,13,Male,0,2415,55,>50K
74,9,Male,0,0,17,<=50K
22,10,Male,0,0,35,<=50K
32,10,Male,0,0,55,<=50K
34,13,Male,0,0,50,>50K
59,13,Male,0,0,60,>50K
36,13,Male,0,0,50,>50K
59,7,Female,0,0,40,<=50K
47,13,Male,0,0,70,>50K
53,9,Male,0,2002,45,<=50K
25,10,Male,0,0,35,<=50K
44,13,Male,0,0,65,<=50K
57,15,Female,15024,0,35,>50K
42,13,Male,0,1902,80,>50K
58,6,Male,0,0,40,<=50K
39,13,Male,3464,0,40,<=50K
32,9,Male,0,0,40,<=50K
45,4,Male,0,0,48,<=50K
47,13,Female,0,0,35,>50K
52,10,Male,0,0,50,<=50K
56,2,Male,0,0,25,<=50K
52,9,Female,0,0,40,<=50K
34,9,Female,0,0,35,<=50K
36,4,Male,0,0,35,<=50K
41,9,Male,0,0,40,<=50K
30,10,Male,0,0,40,<=50K
44,13,Male,0,0,40,<=50K
17,10,Female,0,0,40,<=50K
34,10,Female,0,0,40,<=50K
41,10,Male,0,0,40,<=50K
29,9,Male,0,0,40,<=50K
25,5,Male,0,0,48,<=50K
42,13,Male,0,0,40,<=50K
48,10,Male,3103,0,40,>50K
26,11,Male,0,0,55,<=50K
64,9,Female,20051,0,40,>50K
46,13,Male,0,0,45,<=50K
38,13,Male,0,1887,50,>50K
49,7,Male,0,0,40,<=50K
23,10,Female,0,0,20,<=50K
46,13,Female,0,0,40,>50K
30,9,Male,0,0,55,<=50K
49,9,Male,0,0,40,>50K
47,11,Male,0,0,40,<=50K
44,13,Male,0,0,50,>50K
31,9,Male,0,1669,50,<=50K
19,9,Male,0,0,50,<=50K
45,12,Female,5455,0,38,<=50K
34,13,Male,0,1848,40,>50K
26,9,Male,0,0,40,<=50K
38,9,Male,0,0,40,>50K
31,10,Female,0,0,43,<=50K
36,12,Male,0,0,50,<=50K
31,13,Male,0,0,60,>50K
30,13,Male,0,0,40,<=50K
37,9,Male,0,0,40,>50K
30,13,Male,0,0,50,>50K
21,9,Female,0,0,30,<=50K
73,6,Female,0,0,10,<=50K
38,14,Male,0,0,40,>50K
30,6,Male,0,0,50,<=50K
33,9,Male,0,0,50,>50K
52,13,Male,7688,0,40,>50K
58,10,Female,0,0,46,<=50K
34,14,Female,0,0,50,<=50K
35,9,Male,0,0,40,<=50K
59,9,Male,0,0,40,>50K
45,13,Female,0,0,40,<=50K
27,10,Male,0,0,48,<=50K
31,16,Male,0,0,50,>50K
45,10,Male,0,0,50,<=50K
40,9,Female,0,0,25,<=50K
27,15,Male,0,0,40,<=50K
19,9,Male,0,0,20,<=50K
29,3,Male,0,0,25,<=50K
34,10,Male,0,0,72,<=50K
32,12,Male,0,0,40,<=50K
49,7,Male,0,0,40,<=50K
33,7,Female,0,0,40,>50K
74,4,Male,0,0,2,<=50K
62,13,Male,0,0,50,>50K
39,9,Male,0,0,40,<=50K
43,9,Female,0,0,40,<=50K
22,10,Female,0,0,60,<=50K
24,9,Male,0,0,45,<=50K
76,9,Male,0,0,40,>50K
25,10,Female,0,0,40,<=50K
19,10,Female,0,0,28,<=50K
31,12,Female,0,0,41,<=50K
53,7,Female,0,0,40,<=50K
61,9,Male,0,0,3,<=50K
47,13,Male,0,0,40,<=50K
37,9,Female,0,0,45,<=50K
50,13,Male,0,0,30,<=50K
27,10,Male,0,0,44,<=50K
58,9,Female,0,0,40,<=50K
43,9,Male,0,0,40,<=50K
39,12,Male,0,0,40,<=50K
36,10,Female,0,0,35,<=50K
56,13,Male,0,0,50,<=50K
26,9,Male,0,0,55,<=50K
23,13,Female,0,0,38,<=50K
47,7,Male,0,0,40,<=50K
68,8,Female,0,0,30,<=50K
47,10,Male,0,0,40,<=50K
45,10,Male,7688,0,40,>50K
26,10,Male,0,0,60,<=50K
20,9,Male,0,1590,40,<=50K
46,10,Female,0,0,40,<=50K
37,12,Male,0,0,50,>50K
37,10,Male,0,0,45,<=50K
43,10,Male,0,0,42,<=50K
59,14,Female,0,0,40,<=50K
39,9,Female,0,0,40,<=50K
32,10,Female,0,1590,54,<=50K
63,10,Male,0,0,16,<=50K
45,13,Male,0,0,60,>50K
59,13,Female,0,0,40,<=50K
36,8,Male,0,0,35,<=50K
26,9,Male,0,0,40,<=50K
34,9,Female,0,0,40,<=50K
41,9,Male,0,0,40,>50K
26,9,Male,0,0,40,<=50K
53,9,Female,0,0,40,<=50K
33,9,Female,0,0,35,>50K
46,13,Male,0,0,50,>50K
79,9,Female,0,0,30,<=50K
31,9,Female,0,0,40,<=50K
24,9,Male,0,0,40,<=50K
57,9,Female,0,0,62,<=50K
40,9,Female,0,0,47,<=50K
41,11,Male,0,2179,84,<=50K
20,10,Male,0,0,26,<=50K
45,7,Female,0,0,40,<=50K
27,11,Female,0,0,40,<=50K
36,3,Male,0,0,40,<=50K
30,9,Male,0,0,40,<=50K
36,13,Female,0,0,40,>50K
25,9,Male,0,0,40,<=50K
30,10,Female,0,1719,25,<=50K
31,9,Female,0,0,40,<=50K
49,9,Male,7688,0,45,>50K
26,7,Male,0,0,20,<=50K
25,13,Male,0,0,40,<=50K
29,11,Female,0,0,40,<=50K
24,10,Female,3325,0,52,<=50K
41,9,Male,0,0,40,>50K
35,14,Male,0,0,40,>50K
57,13,Female,0,0,40,>50K
21,7,Female,0,0,40,<=50K
29,6,Female,0,0,32,<=50K
36,10,Male,0,0,40,<=50K
20,10,Female,0,0,25,<=50K
51,13,Male,0,0,40,>50K
39,7,Male,0,0,40,<=50K
36,13,Male,5013,0,50,<=50K
40,15,Male,99999,0,70,>50K
61,9,Male,0,0,50,<=50K
38,15,Male,0,0,60,<=50K
20,10,Male,0,0,35,<=50K
21,9,Female,0,0,35,<=50K
40,9,Female,0,0,40,<=50K
46,6,Male,0,0,45,<=50K
21,10,Male,0,0,54,<=50K
35,6,Male,0,0,50,<=50K
39,13,Male,0,0,40,<=50K
38,9,Male,0,0,60,<=50K
30,9,Female,0,0,40,<=50K
28,5,Male,0,0,40,<=50K
32,13,Male,0,0,40,>50K
46,11,Male,0,0,40,>50K
40,11,Male,0,0,40,<=50K
47,9,Female,15024,0,40,>50K
44,6,Male,0,0,40,<=50K
38,9,Male,3464,0,40,<=50K
51,9,Male,0,0,20,>50K
46,13,Male,0,0,40,>50K
51,16,Male,15024,0,60,>50K
45,16,Male,15020,0,40,>50K
20,10,Female,0,0,20,<=50K
44,13,Male,0,0,45,<=50K
33,11,Male,0,0,45,<=50K
18,9,Female,0,0,30,<=50K
61,15,Male,0,0,40,>50K
50,13,Female,0,0,40,<=50K
47,9,Male,0,0,40,<=50K
34,13,Male,0,0,50,>50K
53,9,Male,0,0,60,<=50K
39,10,Male,0,0,40,<=50K
58,9,Male,0,0,40,>50K
66,9,Male,0,0,18,<=50K
26,7,Male,0,0,50,<=50K
41,3,Male,0,0,40,<=50K
47,10,Male,0,0,40,<=50K
31,11,Male,0,0,40,<=50K
52,10,Male,0,0,40,>50K
29,12,Male,0,0,50,>50K
43,5,Female,0,0,50,<=50K
42,14,Male,0,0,40,>50K
35,10,Female,0,0,30,<=50K
41,9,Male,2885,0,40,<=50K
34,13,Male,7298,0,60,>50K
52,10,Male,0,0,40,<=50K
61,10,Male,0,0,40,<=50K
39,9,Male,0,0,40,<=50K
19,10,Female,0,0,25,<=50K
46,13,Male,7688,0,40,>50K
39,10,Male,0,0,45,<=50K
22,10,Male,0,0,50,<=50K
30,9,Female,0,0,40,<=50K
40,11,Female,0,0,32,<=50K
43,13,Male,3325,0,40,<=50K
37,3,Male,0,0,36,<=50K
23,12,Male,0,0,20,<=50K
39,12,Male,0,0,59,<=50K
54,14,Male,0,0,40,<=50K
46,10,Male,0,0,60,<=50K
20,10,Female,0,0,40,<=50K
50,13,Female,0,0,50,>50K
17,6,Female,0,0,15,<=50K
36,9,Male,0,0,40,<=50K
37,9,Male,0,0,45,<=50K
53,9,Female,0,0,38,<=50K
50,9,Male,0,0,40,>50K
38,9,Male,0,0,40,<=50K
63,9,Male,0,0,32,<=50K
53,9,Male,0,0,50,>50K
40,13,Female,0,0,50,<=50K
23,10,Male,0,0,50,<=50K
20,9,Male,0,0,43,<=50K
46,10,Male,0,0,40,>50K
28,6,Male,0,0,40,<=50K
59,14,Male,0,0,50,<=50K
41,13,Male,0,0,40,>50K
33,1,Male,0,0,40,<=50K
56,8,Male,0,0,40,<=50K
50,9,Male,15024,0,55,>50K
31,13,Female,0,0,50,<=50K
41,11,Male,0,0,50,<=50K
38,13,Female,7688,0,40,>50K
25,12,Female,0,0,40,<=50K
18,9,Female,0,0,12,<=50K
49,13,Female,0,0,40,<=50K
39,10,Male,0,0,40,<=50K
22,10,Female,0,0,20,<=50K
21,10,Female,0,0,25,<=50K
35,13,Male,0,0,40,<=50K
21,9,Female,0,0,40,<=50K
38,9,Male,0,0,40,>50K
55,4,Female,0,0,20,<=50K
31,9,Male,0,0,55,<=50K
17,7,Male,0,0,20,<=50K
31,13,Male,7298,0,50,>50K
25,13,Male,0,0,40,<=50K
39,14,Male,0,0,55,>50K
50,4,Male,0,0,40,<=50K
38,13,Female,0,0,20,>50K
50,10,Male,0,0,60,<=50K
63,6,Male,0,0,40,<=50K
31,9,Male,0,0,50,<=50K
23,13,Female,0,0,40,<=50K
18,10,Male,0,0,20,<=50K
43,13,Female,0,0,48,<=50K
34,10,Male,0,0,50,>50K
18,7,Male,0,0,35,<=50K
46,9,Male,4386,0,40,>50K
35,13,Female,0,0,40,>50K
46,14,Female,0,0,38,<=50K
59,11,Male,7298,0,40,>50K
31,4,Female,0,0,30,<=50K
27,9,Female,0,0,37,<=50K
41,14,Male,0,0,40,<=50K
42,9,Male,0,0,40,<=50K
55,13,Male,0,0,40,>50K
34,9,Female,0,0,40,<=50K
44,9,Female,0,0,40,<=50K
26,13,Female,0,1669,50,<=50K
36,11,Female,0,0,40,>50K
69,5,Male,1424,0,35,<=50K
33,10,Female,0,0,40,<=50K
30,11,Male,0,0,40,<=50K
35,9,Female,0,0,16,>50K
25,13,Female,0,0,40,>50K
21,10,Male,0,0,40,<=50K
18,7,Male,0,0,15,<=50K
35,10,Male,0,0,60,>50K
20,9,Male,0,0,50,<=50K
26,14,Male,5013,0,40,<=50K
46,13,Male,0,0,40,<=50K
31,13,Female,0,0,36,<=50K
40,15,Male,5178,0,40,>50K
40,9,Female,0,625,52,<=50K
31,13,Female,0,0,40,<=50K
32,16,Male,0,0,40,<=50K
23,10,Male,0,0,40,<=50K
25,14,Male,0,0,40,<=50K
37,10,Male,0,0,50,<=50K
18,10,Female,0,0,20,<=50K
55,9,Female,0,0,38,<=50K
52,5,Female,0,0,40,<=50K
26,9,Female,0,0,40,<=50K
37,10,Male,0,0,40,>50K
39,9,Female,0,0,45,<=50K
62,13,Female,0,0,40,>50K
19,10,Female,0,0,25,<=50K
47,9,Male,0,0,45,>50K
51,13,Male,0,0,40,>50K
55,9,Female,0,0,40,<=50K
30,9,Male,0,0,35,<=50K
59,10,Male,0,0,36,<=50K
45,6,Male,0,0,65,<=50K
52,10,Male,15024,0,45,>50K
21,9,Male,0,0,20,<=50K
31,9,Male,0,0,55,<=50K
29,10,Male,0,0,40,<=50K
24,9,Male,0,0,40,<=50K
17,6,Male,0,0,24,<=50K
47,9,Female,0,0,40,<=50K
46,10,Male,0,0,50,>50K
32,9,Female,0,0,28,<=50K
34,6,Male,0,0,44,<=50K
63,8,Male,0,0,40,<=50K
21,10,Male,0,0,25,<=50K
18,9,Male,0,0,36,<=50K
49,16,Male,0,0,50,>50K
81,9,Female,0,0,20,<=50K
36,12,Male,0,0,40,>50K
47,9,Male,0,0,40,>50K
36,14,Male,0,0,50,>50K
39,11,Male,0,0,60,<=50K
46,13,Female,0,0,35,<=50K
43,10,Female,0,1902,40,>50K
39,13,Female,0,0,35,<=50K
29,10,Female,0,0,40,<=50K
23,9,Female,0,0,16,<=50K
57,6,Male,0,0,43,<=50K
38,9,Female,0,0,42,<=50K
25,13,Female,0,0,40,<=50K
39,10,Male,0,0,40,<=50K
24,10,Male,0,0,40,<=50K
56,14,Male,0,1977,44,>50K
39,8,Female,0,0,40,<=50K
23,11,Female,0,0,60,<=50K
17,7,Female,0,0,20,<=50K
67,9,Female,3273,0,16,<=50K
41,13,Male,0,0,50,<=50K
24,13,Female,0,0,50,<=50K
51,13,Male,10520,0,40,>50K
30,9,Female,0,0,60,<=50K
47,9,Male,15024,0,40,>50K
56,9,Male,0,0,32,<=50K
51,9,Male,0,0,38,<=50K
57,10,Male,0,0,55,<=50K
34,10,Female,0,0,40,<=50K
24,13,Male,0,0,40,<=50K
57,9,Male,0,0,40,<=50K
38,9,Male,0,0,40,>50K
23,9,Female,0,0,40,<=50K
35,4,Male,0,0,40,<=50K
58,9,Male,0,0,52,<=50K
19,9,Female,1055,0,12,<=50K
19,4,Male,0,0,40,<=50K
68,16,Male,0,2377,60,>50K
43,10,Male,0,1902,40,>50K
17,7,Female,0,0,20,<=50K
53,16,Male,7688,0,50,>50K
37,16,Male,0,0,99,>50K
21,13,Male,0,0,25,<=50K
63,9,Male,0,0,40,>50K
31,10,Male,0,0,50,<=50K
29,9,Male,0,0,40,<=50K
43,10,Male,0,1887,40,>50K
27,15,Female,0,0,65,>50K
25,9,Male,0,0,32,<=50K
28,9,Female,0,0,40,<=50K
54,9,Female,0,0,35,<=50K
74,10,Female,0,0,12,<=50K
31,10,Female,0,0,32,<=50K
23,10,Male,0,0,48,<=50K
19,13,Female,0,0,30,<=50K
39,1,Female,0,0,20,<=50K
61,9,Female,22040,0,40,<=50K
59,9,Female,7688,0,40,>50K
27,11,Female,0,0,36,>50K
19,10,Female,0,0,20,<=50K
23,9,Male,0,0,40,<=50K
25,9,Female,0,0,35,<=50K
40,10,Male,0,0,48,>50K
53,7,Female,0,0,37,<=50K
32,13,Male,0,0,45,<=50K
72,16,Male,0,2392,25,>50K
61,4,Male,0,0,40,<=50K
42,9,Male,0,0,40,<=50K
17,6,Female,1055,0,20,<=50K
73,9,Male,0,0,16,<=50K
41,10,Male,0,0,40,<=50K
23,10,Female,0,0,20,<=50K
23,9,Female,0,0,40,<=50K
65,11,Male,0,0,15,<=50K
45,9,Female,0,0,50,<=50K
52,13,Male,7688,0,40,>50K
24,13,Female,0,0,27,<=50K
23,11,Male,0,0,40,<=50K
30,10,Female,0,0,40,<=50K
26,13,Male,0,0,40,<=50K
37,9,Male,0,0,56,<=50K
17,9,Male,0,0,40,<=50K
31,9,Male,0,0,40,<=50K
52,9,Female,0,0,40,<=50K
63,13,Male,0,0,27,<=50K
27,9,Female,0,0,60,<=50K
31,5,Male,3137,0,40,<=50K
71,9,Female,0,0,35,<=50K
35,13,Male,0,0,60,<=50K
44,9,Female,0,0,38,<=50K
36,14,Male,0,0,40,<=50K
22,13,Female,0,0,20,<=50K
32,9,Male,0,1485,48,<=50K
30,13,Female,0,0,40,<=50K
60,9,Male,0,0,40,<=50K
25,10,Female,0,0,40,<=50K
76,4,Female,0,0,12,<=50K
41,9,Male,0,0,40,<=50K
26,4,Male,0,0,40,<=50K
45,8,Male,0,0,40,<=50K
32,10,Female,0,0,40,<=50K
22,9,Male,0,0,40,<=50K
39,13,Male,0,1848,40,>50K
63,13,Male,0,0,40,<=50K
23,12,Female,0,0,40,<=50K
61,6,Male,0,0,40,<=50K
31,11,Male,0,0,40,<=50K
25,5,Male,0,0,45,<=50K
33,9,Female,1055,0,40,<=50K
39,9,Female,0,0,36,<=50K
53,13,Female,0,0,40,<=50K
26,13,Female,0,0,40,<=50K
21,10,Male,0,0,32,<=50K
18,9,Male,0,0,40,<=50K
34,13,Male,15024,0,60,>50K
44,14,Male,7688,0,40,>50K
31,9,Male,0,0,50,<=50K
44,9,Male,0,0,40,>50K
42,15,Male,0,1902,60,>50K
43,9,Male,0,0,44,<=50K
33,13,Male,7688,0,38,>50K
21,10,Female,0,0,30,<=50K
30,9,Male,0,0,40,>50K
55,9,Male,0,0,60,<=50K
57,10,Female,0,0,40,<=50K
37,9,Male,0,0,50,<=50K
32,9,Male,0,0,40,>50K
62,13,Male,0,0,60,>50K
31,13,Male,0,0,40,>50K
51,13,Male,0,0,50,>50K
37,14,Female,0,213,45,<=50K
45,3,Male,0,0,38,<=50K
47,10,Male,0,0,40,<=50K
31,9,Male,0,0,75,<=50K
75,7,Male,0,0,30,<=50K
43,14,Male,0,0,50,<=50K
39,12,Male,7688,0,60,>50K
30,13,Male,0,0,40,>50K
27,3,Male,0,0,40,<=50K
44,9,Male,0,0,40,<=50K
53,14,Female,0,0,35,>50K
40,13,Male,0,0,40,<=50K
18,7,Female,0,0,20,<=50K
33,13,Male,0,0,40,<=50K
20,9,Male,0,0,40,<=50K
38,10,Male,0,0,50,<=50K
48,9,Female,0,0,35,<=50K
46,9,Male,0,0,40,<=50K
51,9,Male,0,0,40,<=50K
35,9,Female,0,0,30,<=50K
24,4,Male,0,0,40,<=50K
30,10,Male,0,0,50,<=50K
70,9,Male,0,0,30,<=50K
26,9,Male,0,0,44,<=50K
34,9,Male,0,1672,40,<=50K
46,9,Male,0,0,40,>50K
70,9,Female,0,0,5,<=50K
37,10,Male,0,0,40,<=50K
36,10,Female,0,0,35,<=50K
23,5,Female,0,0,40,<=50K
28,9,Male,0,1628,40,<=50K
44,10,Male,0,0,50,>50K
58,9,Male,3325,0,30,<=50K
53,10,Male,0,0,60,>50K
23,10,Male,0,0,40,<=50K
26,9,Male,0,0,40,<=50K
21,10,Male,0,0,40,<=50K
34,14,Female,0,0,50,<=50K
43,7,Male,0,0,40,<=50K
22,10,Male,0,0,20,<=50K
41,10,Male,7298,0,50,>50K
36,9,Male,0,0,40,<=50K
41,13,Female,0,1740,20,<=50K
27,9,Male,4416,0,40,<=50K
42,10,Male,0,0,60,<=50K
27,11,Female,0,0,35,<=50K
41,9,Male,0,0,40,<=50K
32,13,Female,0,0,40,>50K
21,10,Male,0,0,20,<=50K
44,13,Male,0,0,50,>50K
29,13,Male,0,0,40,<=50K
19,10,Female,0,0,22,<=50K
21,10,Male,0,0,40,<=50K
46,9,Male,0,0,40,<=50K
38,13,Male,0,0,55,>50K
43,10,Male,0,0,48,>50K
54,9,Male,0,0,50,>50K
38,14,Male,0,1977,60,>50K
18,10,Male,0,0,40,<=50K
50,9,Female,0,0,40,>50K
30,11,Female,0,0,36,>50K
30,5,Male,0,0,40,<=50K
28,9,Female,0,0,35,<=50K
26,11,Female,0,0,45,<=50K
37,10,Male,0,0,43,<=50K
32,9,Male,5178,0,50,>50K
64,14,Female,0,0,5,>50K
18,9,Female,0,0,28,<=50K
30,10,Male,0,0,30,<=50K
36,11,Female,3908,0,8,<=50K
18,7,Male,0,0,30,<=50K
27,9,Male,0,0,40,<=50K
49,5,Male,0,0,40,<=50K
46,9,Male,0,0,43,>50K
37,9,Male,0,0,40,<=50K
30,10,Male,0,0,40,<=50K
29,9,Female,0,0,30,<=50K
22,9,Male,0,0,40,<=50K
25,9,Male,0,0,30,<=50K
38,9,Female,0,0,30,<=50K
32,13,Female,0,0,40,<=50K
35,10,Male,0,0,50,<=50K
56,14,Male,0,0,80,>50K
29,10,Female,0,0,40,<=50K
41,9,Male,0,0,40,<=50K
47,9,Male,0,0,40,<=50K
23,13,Female,0,0,40,<=50K
46,13,Male,0,0,45,>50K
28,9,Male,0,1876,40,<=50K
39,13,Female,0,0,20,<=50K
42,10,Female,0,0,50,<=50K
39,9,Male,7298,0,48,>50K
68,4,Male,0,0,30,<=50K
37,13,Male,15024,0,55,>50K
57,15,Female,0,0,40,<=50K
22,10,Female,0,0,30,<=50K
24,11,Male,0,0,30,>50K
19,10,Male,0,0,50,<=50K
55,12,Female,0,0,30,<=50K
37,9,Male,0,0,40,<=50K
37,10,Female,0,0,40,<=50K
28,13,Male,0,0,50,<=50K
27,9,Female,0,0,40,<=50K
40,13,Female,0,0,20,<=50K
51,9,Female,0,0,40,<=50K
52,11,Male,0,0,56,<=50K
74,10,Female,0,0,3,<=50K
49,10,Male,15024,0,50,>50K
20,10,Female,0,0,40,<=50K
40,10,Female,0,0,50,<=50K
80,10,Male,0,1816,60,<=50K
63,10,Male,0,0,40,<=50K
63,9,Male,0,0,45,>50K
51,10,Female,0,0,40,<=50K
23,9,Female,0,0,40,<=50K
66,9,Male,0,0,20,<=50K
33,9,Male,0,0,66,<=50K
49,9,Male,0,0,43,<=50K
20,10,Male,0,0,32,<=50K
33,12,Male,0,1887,60,>50K
26,10,Male,0,0,40,<=50K
52,9,Male,0,0,50,>50K
33,13,Male,0,0,50,>50K
47,13,Male,0,0,45,<=50K
23,9,Male,0,0,75,<=50K
53,12,Male,0,0,40,<=50K
19,10,Male,0,0,20,<=50K
26,10,Male,3325,0,40,<=50K
53,4,Male,0,0,60,>50K
65,9,Male,0,0,10,<=50K
68,13,Male,0,0,30,<=50K
30,6,Male,0,0,18,<=50K
28,7,Male,0,0,45,<=50K
54,6,Male,0,0,45,<=50K
30,9,Male,0,0,10,<=50K
22,10,Male,0,0,50,<=50K
25,9,Male,0,0,30,<=50K
19,7,Male,0,0,20,<=50K
19,10,Female,0,0,35,<=50K
32,15,Male,0,0,40,>50K
23,13,Female,0,0,40,<=50K
51,13,Male,0,0,45,<=50K
25,10,Male,0,0,44,>50K
46,13,Female,0,0,40,<=50K
38,10,Female,0,0,50,<=50K
26,9,Male,0,0,40,>50K
46,9,Female,0,0,40,<=50K
25,13,Female,0,0,40,<=50K
20,10,Female,594,0,16,<=50K
29,14,Male,0,0,35,<=50K
51,14,Male,0,0,50,>50K
40,10,Male,0,0,52,<=50K
24,10,Female,0,0,40,<=50K
24,13,Male,0,0,50,<=50K
31,11,Female,0,0,24,<=50K
54,9,Female,0,0,30,<=50K
34,12,Male,0,0,60,<=50K
19,10,Male,0,0,66,<=50K
21,9,Male,0,0,40,<=50K
21,6,Male,0,0,70,<=50K
23,10,Male,0,0,24,<=50K
37,10,Male,0,0,40,<=50K
40,14,Male,0,0,46,>50K
57,9,Male,0,0,30,<=50K
48,13,Male,0,1485,40,>50K
24,7,Male,0,0,40,<=50K
43,10,Male,0,0,40,<=50K
32,13,Female,0,0,20,<=50K
40,9,Female,0,0,40,<=50K
52,15,Male,99999,0,35,>50K
49,9,Male,0,0,40,<=50K
45,10,Male,3137,0,40,<=50K
62,9,Male,0,0,40,<=50K
29,11,Male,0,0,40,<=50K
49,9,Female,0,0,40,<=50K
55,10,Female,0,0,40,<=50K
20,10,Male,0,0,72,<=50K
37,13,Male,0,0,40,<=50K
43,13,Male,0,0,40,>50K
29,10,Female,0,0,40,<=50K
44,9,Female,0,0,40,>50K
28,10,Male,0,0,40,>50K
38,10,Female,0,0,45,<=50K
